"web","plant","tip_name","symmetry","PC1","PC2","PC3","PC4","n.poll","n.shared","mn.n.shared","md.n.shared","n.shared.a","n.shared.z","mn.n.shared.a","mn.n.shared.z","md.n.shared.a","md.n.shared.z","Latitude","lat.x","lat.sc","pc1.sc","pc2.sc","rel.mn.n.shared","rel.mn.n.shared.a","rel.mn.n.shared.z"
"M_PL_071","Ischnosiphon lasiocoleus","Ischnosiphon_lasiocoleus","Zygomorphic",69.499700685458,33.74767379889,-0.748056218850199,-7.85703251750424,2,2,1.06976744186047,1,2,2,1.06060606060606,1.1,1,1,0.04,0.2,-2.58666224741747,2.22843780955656,1.44482701970222,0.534883720930235,0.53030303030303,0.55
"M_PL_071","Palicourea sp1 M_PL_071","Palicourea","Actinomorphic",-27.3773849294687,13.199192040533,20.0806919836021,-2.12899077813834,1,1,0.906976744186046,1,0,0,0.90625,0.909090909090909,1,1,0.04,0.2,-2.58666224741747,-0.87782823669595,0.565092261233951,0.906976744186046,0.90625,0.909090909090909
"M_PL_071","Symphonia globulifera","Symphonia_globulifera","Actinomorphic",8.89890691021277,-30.7859630627442,-1.20905208637054,-2.0554730078286,2,2,1.25581395348837,1,2,2,1.25,1.27272727272727,1,1,0.04,0.2,-2.58666224741747,0.285334475211511,-1.31802836324885,0.627906976744185,0.625,0.636363636363635
"M_PL_071","Ryania pyrifera","Ryania_pyrifera","Actinomorphic",8.57223320932415,-31.9792638770332,-1.29027832192265,-2.39915884237681,2,2,1.25581395348837,1,2,2,1.25,1.27272727272727,1,1,0.04,0.2,-2.58666224741747,0.274860012454576,-1.36911672179445,0.627906976744185,0.625,0.636363636363635
"M_PL_071","Markea coccinea","Markea_coccinea","Actinomorphic",-25.0820922453332,12.1889380556053,17.4510255844997,-1.4708989934286,2,2,1.25581395348837,1,2,2,1.25,1.27272727272727,1,1,0.04,0.2,-2.58666224741747,-0.80423199166354,0.521840620753967,0.627906976744185,0.625,0.636363636363635
"M_PL_071","Pslicourea quadrifolia","Palicourea_quadrifolia","Actinomorphic",-27.3773849294687,13.199192040533,20.0806919836021,-2.12899077813834,3,3,1.41860465116279,1,3,3,1.375,1.54545454545455,1,1,0.04,0.2,-2.58666224741747,-0.87782823669595,0.565092261233951,0.472868217054263,0.458333333333333,0.515151515151517
"M_PL_071","Psychotria bahiensis","Psychotria_bahiensis","Actinomorphic",-27.3828760815664,13.2015408948427,20.0865549860012,-2.13048330484732,3,3,1.41860465116279,1,3,3,1.375,1.54545454545455,1,1,0.04,0.2,-2.58666224741747,-0.87800430494994,0.565192821888656,0.472868217054263,0.458333333333333,0.515151515151517
"M_PL_071","Psychotria platypoda","Psychotria_platypoda","Actinomorphic",-27.3828760815664,13.2015408948427,20.0865549860012,-2.13048330484732,1,1,0.348837209302326,0,0,0,0.34375,0.363636363636364,0,0,0.04,0.2,-2.58666224741747,-0.87800430494994,0.565192821888656,0.348837209302326,0.34375,0.363636363636364
"M_PL_071","Tabernamontana macrocalyx","Tabernaemontana_macrocalyx","Actinomorphic",-26.723504076023,12.9152348677451,19.3563836633981,-1.9464657384968,1,1,0.906976744186046,1,0,0,0.90625,0.909090909090909,1,1,0.04,0.2,-2.58666224741747,-0.856862206592336,0.552935304931508,0.906976744186046,0.90625,0.909090909090909
"M_PL_071","Psychotria peppigiana","Psychotria_poeppigiana","Actinomorphic",-27.3828760815664,13.2015408948427,20.0865549860012,-2.13048330484732,1,1,0.906976744186046,1,0,0,0.90625,0.909090909090909,1,1,0.04,0.2,-2.58666224741747,-0.87800430494994,0.565192821888656,0.906976744186046,0.90625,0.909090909090909
"M_PL_071","Psittacanthus lasianthus","Psittacanthus_lasianthus","Actinomorphic",8.82783761906911,-4.35733452917506,1.27092246176786,6.75202229393403,2,2,1.04651162790698,1,2,1,1.0625,1,1,1,0.04,0.2,-2.58666224741747,0.2830557100669,-0.186548995914516,0.52325581395349,0.53125,0.5
"M_PL_071","Aechmea corymbosa","Aechmea_corymbosa","Actinomorphic",72.3647712667692,36.2904645118828,-0.921865049956608,-11.647971235591,1,1,0.906976744186046,1,0,0,0.90625,0.909090909090909,1,1,0.04,0.2,-2.58666224741747,2.32030340822061,1.55369060388504,0.906976744186046,0.90625,0.909090909090909
"M_PL_071","Vriesea chrysostachys","Vriesea_chrysostachys","Zygomorphic",72.3274821000263,36.2576295196468,-0.919692142896869,-11.6025190264584,2,2,1.04651162790698,1,2,1,1.09090909090909,0.9,1,1,0.04,0.2,-2.58666224741747,2.31910776869645,1.55228485117281,0.52325581395349,0.545454545454545,0.45
"M_PL_071","Zygia lathetica","Zygia_lathetica","Zygomorphic",8.82073954686556,-36.570269161761,-2.1166174141796,-20.6872249008239,3,3,1.58139534883721,2,3,3,1.54545454545455,1.7,2,2,0.04,0.2,-2.58666224741747,0.282828117540352,-1.56566977971776,0.527131782945737,0.515151515151517,0.566666666666667
"M_PL_071","Costus scaber","Costus_scaber","Actinomorphic",69.4212300809789,33.6792919130477,-0.743729551692091,-7.77210173391812,1,1,0.906976744186046,1,0,0,0.90625,0.909090909090909,1,1,0.04,0.2,-2.58666224741747,2.22592172876433,1.44189941061983,0.906976744186046,0.90625,0.909090909090909
"M_PL_071","Columnea ericae","Columnea_ericae","Zygomorphic",-29.4261188500519,14.3364803955891,24.3896920350055,-3.3802941941698,2,2,1.25581395348837,1,2,2,1.27272727272727,1.2,1,1,0.04,0.2,-2.58666224741747,-0.943518823638347,0.613782578509442,0.627906976744185,0.636363636363635,0.6
"M_PL_071","Isertia rosea","Isertia_rosea","Actinomorphic",-27.0917183239063,13.0763255608955,19.7715598475274,-2.05063645895298,2,2,0.674418604651163,1,2,2,0.59375,0.909090909090909,1,1,0.04,0.2,-2.58666224741747,-0.868668625093534,0.559832022834889,0.337209302325581,0.296875,0.454545454545454
"M_PL_071","Amasonia arborea","Amasonia_arborea","Actinomorphic",-30.8888738391408,15.0245323141641,26.4537524138183,-3.94016917145264,2,1,0.906976744186046,1,1,1,0.90625,0.909090909090909,1,1,0.04,0.2,-2.58666224741747,-0.990420587122995,0.643239897815042,0.453488372093023,0.453125,0.454545454545454
"M_PL_071","Bromelia sp1 M_PL_071","Bromelia","Actinomorphic",72.3261498434268,36.2564607389863,-0.919615997158073,-11.6009598673176,2,2,1.23255813953488,1,2,2,1.15625,1.45454545454545,1,2,0.04,0.2,-2.58666224741747,2.31906505123222,1.55223481258679,0.61627906976744,0.578125,0.727272727272725
"M_PL_071","Calathea zingiberea","Calathea_zingiberina","Zygomorphic",69.499711573945,33.7476806223509,-0.748056295672555,-7.85703063860039,2,2,1.25581395348837,1,2,2,1.27272727272727,1.2,1,1,0.04,0.2,-2.58666224741747,2.22843815868491,1.44482731183259,0.627906976744185,0.636363636363635,0.6
"M_PL_071","Heliconia tarumaensis","Heliconia_tarumaensis","Zygomorphic",69.4041641101961,33.664420727336,-0.74278897965295,-7.75365201944693,2,2,1.23255813953488,1,2,2,1.18181818181818,1.4,1,1.5,0.04,0.2,-2.58666224741747,2.22537452562282,1.44126273589495,0.61627906976744,0.59090909090909,0.7
"M_PL_071","Passiflora sp1 M_PL_071","Passiflora","Actinomorphic",8.56621172937721,-31.9504560035721,-1.28665061466957,-2.38575585569899,3,3,1.58139534883721,2,3,3,1.5,1.81818181818182,1.5,2,0.04,0.2,-2.58666224741747,0.274666939772954,-1.36788338066982,0.527131782945737,0.5,0.606060606060607
"M_PL_071","Aechmea rubiginosa","Aechmea_rubiginosa","Actinomorphic",72.3647712667692,36.2904645118828,-0.921865049956608,-11.647971235591,1,1,0.906976744186046,1,0,0,0.90625,0.909090909090909,1,1,0.04,0.2,-2.58666224741747,2.32030340822061,1.55369060388504,0.906976744186046,0.90625,0.909090909090909
"M_PL_071","Ferdinandusa sprucei","Ferdinandusa_sprucei","Actinomorphic",-27.0544647407593,13.0604716891464,19.7322728056681,-2.04059408061891,2,2,1.04651162790698,1,2,1,1.0625,1,1,1,0.04,0.2,-2.58666224741747,-0.867474126521491,0.559153276726149,0.52325581395349,0.53125,0.5
"M_PL_071","Gurania rufipila","Gurania_rufipila","Actinomorphic",10.2703486556699,-26.4221949995011,-0.981518474078158,-3.23035804229429,1,1,0.906976744186046,1,0,0,0.90625,0.909090909090909,1,1,0.04,0.2,-2.58666224741747,0.329308371631764,-1.13120393075435,0.906976744186046,0.90625,0.909090909090909
"M_PL_071","Justicia cuatrecasii","Justicia_cuatrecasasii","Actinomorphic",-30.501151788746,14.8418868095154,25.9047563397855,-3.79125131821034,1,1,0.906976744186046,1,0,0,0.90625,0.909090909090909,1,1,0.04,0.2,-2.58666224741747,-0.977988670608579,0.635420361520002,0.906976744186046,0.90625,0.909090909090909
"M_PL_071","Palicourea subspicata","Palicourea_subspicata","Actinomorphic",-27.3773849294687,13.199192040533,20.0806919836021,-2.12899077813834,1,1,0.906976744186046,1,0,0,0.90625,0.909090909090909,1,1,0.04,0.2,-2.58666224741747,-0.87782823669595,0.565092261233951,0.906976744186046,0.90625,0.909090909090909
"M_PL_071","Renealmia sp1 M_PL_071","Renealmia","Zygomorphic",69.4895281598268,33.7388103953844,-0.747495600792352,-7.84603029290915,1,1,0.162790697674419,0,0,0,0.151515151515152,0.2,0,0,0.04,0.2,-2.58666224741747,2.22811163778155,1.444447553996,0.162790697674419,0.151515151515152,0.2
"M_PL_072_02","Eryngium stenophyllum","Eryngium_stenophyllum","Actinomorphic",-24.0790597069431,12.2738299424778,-8.12231646318422,0.771770476392245,22,18,2.46875,1,18,0,2.48275862068966,2.33333333333333,1,2,-37.739035,6.14321047987125,0.553735593604317,-0.772070764914089,0.525475066572005,0.112215909090909,0.112852664576803,0.106060606060606
"M_PL_072_02","Eryngium floribundum","Eryngium_floribundum","Actinomorphic",-24.0841336114573,12.2760057725209,-8.12528339926468,0.771317374956478,21,15,1.75,1,15,0,1.72413793103448,2,1,1,-37.739035,6.14321047987125,0.553735593604317,-0.772233454545124,0.525568219601019,0.0833333333333333,0.0821018062397371,0.0952380952380952
"M_PL_072_02","Baccharis articulata","Baccharis_articulata","Actinomorphic",-33.6657544927914,18.2510586045054,-25.9881388068769,-1.72164715211688,14,11,1.46875,1,11,0,1.48275862068966,1.33333333333333,1,1,-37.739035,6.14321047987125,0.553735593604317,-1.07945846469929,0.78137600733907,0.104910714285714,0.105911330049261,0.095238095238095
"M_PL_072_02","Hysterionica pinifolia","Hysterionica_pinifolia","Actinomorphic",-33.6667200624087,18.2516036969269,-25.9895800215202,-1.72185042136362,13,10,1.0625,1,9,0,1.03448275862069,1.33333333333333,1,0,-37.739035,6.14321047987125,0.553735593604317,-1.07948942471526,0.781399344184849,0.0817307692307692,0.0795755968169762,0.102564102564102
"M_PL_072_02","Eryngium horridum","Eryngium_horridum","Actinomorphic",-24.0841326566542,12.2760065512598,-8.12528345417906,0.771317647681115,11,8,1.09375,0.5,8,0,1.10344827586207,1,1,0,-37.739035,6.14321047987125,0.553735593604317,-0.772233423930325,0.525568252940887,0.0994318181818182,0.100313479623825,0.0909090909090909
"M_PL_072_02","Gerardia genistifolia","Gerardia_genistifolia","Zygomorphic",-30.4440581148506,14.8148192724847,25.825700144977,-3.76992236818644,10,9,1.34375,1,7,2,1.36666666666667,1,1,1,-37.739035,6.14321047987125,0.553735593604317,-0.976158019536125,0.634261528792988,0.134375,0.136666666666667,0.1
"M_PL_072_02","Eupatorium subhastatum","Eupatorium_subhastatum","Actinomorphic",-33.5987643540716,18.2129806784559,-25.8875173926032,-1.70750994233002,9,7,0.6875,0,7,1,0.620689655172414,1.33333333333333,0,1,-37.739035,6.14321047987125,0.553735593604317,-1.07731049346318,0.779745790787305,0.0763888888888889,0.0689655172413793,0.148148148148148
"M_PL_072_02","Senecio grisebachii","Senecio_grisebachii","Actinomorphic",-33.5927351895814,18.2095794647601,-25.8786235005875,-1.70625536669384,9,8,1.59375,1,8,0,1.62068965517241,1.33333333333333,1,1,-37.739035,6.14321047987125,0.553735593604317,-1.07711717438443,0.779600175848724,0.177083333333333,0.18007662835249,0.148148148148148
"M_PL_072_02","Baccharis tandilensis","Baccharis_tandilensis","Actinomorphic",-33.6657544927914,18.2510586045054,-25.9881388068769,-1.72164715211688,8,8,1.28125,1,8,0,1.31034482758621,1,1,1,-37.739035,6.14321047987125,0.553735593604317,-1.07945846469929,0.78137600733907,0.16015625,0.163793103448276,0.125
"M_PL_072_02","Oxalis cordobensis","Oxalis_cordobensis","Actinomorphic",9.56734861701558,-27.7819698732037,-0.983723803388578,-1.10971172051198,6,6,1.15625,1,6,0,1.17241379310345,1,1,1,-37.739035,6.14321047987125,0.553735593604317,0.306767384392882,-1.18941948332682,0.192708333333333,0.195402298850575,0.166666666666667
"M_PL_072_02","Achyrocline satureoides","Achyrocline_satureoides","Actinomorphic",-33.559688582241,18.1908282194425,-25.829147686074,-1.69929746931583,5,5,0.71875,0.5,5,0,0.724137931034483,0.666666666666667,1,0,-37.739035,6.14321047987125,0.553735593604317,-1.07605756824874,0.778797385527548,0.14375,0.144827586206897,0.133333333333333
"M_PL_072_02","Gomphrena perennis","Gomphrena_perennis","Actinomorphic",2.09972078009317,-4.55270860949554,2.58239996490492,14.1395384875499,5,4,0.4375,0,4,0,0.413793103448276,0.666666666666667,0,0,-37.739035,6.14321047987125,0.553735593604317,0.0673254291705209,-0.19491347614147,0.0875,0.0827586206896552,0.133333333333333
"M_PL_072_02","Eupatorium tenacetifolium","Eupatorium_tanacetifolium","Actinomorphic",-33.5987643540716,18.2129806784559,-25.8875173926032,-1.70750994233002,4,3,0.71875,0,3,1,0.655172413793103,1.33333333333333,0,2,-37.739035,6.14321047987125,0.553735593604317,-1.07731049346318,0.779745790787305,0.1796875,0.163793103448276,0.333333333333332
"M_PL_072_02","Hypochaeris rosengurtii","Hypochaeris_rosengurttii","Actinomorphic",-24.8653033200042,12.1079597972506,17.3337531230255,-1.45585549373959,4,4,0.9375,1,4,0,0.96551724137931,0.666666666666667,1,1,-37.739035,6.14321047987125,0.553735593604317,-0.797280873412216,0.518373727705974,0.234375,0.241379310344828,0.166666666666667
"M_PL_072_02","Lathyrus pubescens","Lathyrus_pubescens","Zygomorphic",8.36448916005151,-39.5317981725048,-2.43917651097287,-25.5271384750109,4,4,0.5,0,3,2,0.466666666666667,1,0,1,-37.739035,6.14321047987125,0.553735593604317,0.268198909031919,-1.69246065602685,0.125,0.116666666666667,0.25
"M_PL_072_02","Vernonia echioides","Vernonia_echioides","Actinomorphic",-33.0749533370931,17.915902629801,-25.1044093519551,-1.59735220646418,4,3,0.59375,1,3,0,0.620689655172414,0.333333333333333,1,0,-37.739035,6.14321047987125,0.553735593604317,-1.06051502148583,0.767027095145796,0.1484375,0.155172413793104,0.0833333333333332
"M_PL_072_02","Eupatorium squarrulosum","Eupatorium_squarrulosum","Actinomorphic",-33.5987643540716,18.2129806784559,-25.8875173926032,-1.70750994233002,2,1,0.3125,0,1,0,0.310344827586207,0.333333333333333,0,0,-37.739035,6.14321047987125,0.553735593604317,-1.07731049346318,0.779745790787305,0.15625,0.155172413793104,0.166666666666666
"M_PL_072_02","Hypericum connatum","Hypericum_connatum","Actinomorphic",8.57188087127713,-31.9222373085672,-1.28445345714613,-2.37657235663946,2,2,0.4375,0,2,0,0.448275862068966,0.333333333333333,0,0,-37.739035,6.14321047987125,0.553735593604317,0.274848715090444,-1.36667526383051,0.21875,0.224137931034483,0.166666666666666
"M_PL_072_02","Oenothera indecora","Oenothera_indecora","Actinomorphic",9.42015064994325,-27.1172092754701,-0.754365473579597,8.21256999381599,2,2,0.40625,0,2,1,0.344827586206897,1,0,1,-37.739035,6.14321047987125,0.553735593604317,0.302047630033099,-1.16095932696278,0.203125,0.172413793103449,0.5
"M_PL_072_02","Oxalis articulata","Oxalis_articulata","Actinomorphic",9.56734861701558,-27.7819698732037,-0.983723803388578,-1.10971172051198,2,2,0.4375,0,2,0,0.448275862068966,0.333333333333333,0,0,-37.739035,6.14321047987125,0.553735593604317,0.306767384392882,-1.18941948332682,0.21875,0.224137931034483,0.166666666666666
"M_PL_072_02","Senecio madagascariensis","Senecio_madagascariensis","Actinomorphic",-33.5927351895814,18.2095794647601,-25.8786235005875,-1.70625536669384,2,2,0.34375,0,2,0,0.344827586206897,0.333333333333333,0,0,-37.739035,6.14321047987125,0.553735593604317,-1.07711717438443,0.779600175848724,0.171875,0.172413793103449,0.166666666666666
"M_PL_072_02","Eupatorium bupleurifolium","Eupatorium_bupleurifolium","Actinomorphic",-33.5987643540716,18.2129806784559,-25.8875173926032,-1.70750994233002,1,1,0.3125,0,0,0,0.310344827586207,0.333333333333333,0,0,-37.739035,6.14321047987125,0.553735593604317,-1.07731049346318,0.779745790787305,0.3125,0.310344827586207,0.333333333333333
"M_PL_072_02","Eupatorium macrocephalum","Eupatorium_macrocephalum","Actinomorphic",-33.5987643540716,18.2129806784559,-25.8875173926032,-1.70750994233002,1,0,0,0,0,0,0,0,0,0,-37.739035,6.14321047987125,0.553735593604317,-1.07731049346318,0.779745790787305,0,0,0
"M_PL_072_02","Habranthus andersoni","Habranthus_andersonii","Actinomorphic",70.3684695690831,34.4967559657771,-0.792633718349506,-8.61839642246494,1,1,0.125,0,0,0,0.137931034482759,0,0,0,-37.739035,6.14321047987125,0.553735593604317,2.25629400762564,1.47689720507692,0.125,0.137931034482759,0
"M_PL_072_02","Habranthus gracilifolius","Habranthus_gracilifolius","Actinomorphic",70.3684695690831,34.4967559657771,-0.792633718349506,-8.61839642246494,1,1,0.125,0,0,0,0.137931034482759,0,0,0,-37.739035,6.14321047987125,0.553735593604317,2.25629400762564,1.47689720507692,0.125,0.137931034482759,0
"M_PL_072_02","Hypochaeris pampasica","Hypochaeris_pampasica","Actinomorphic",-24.8653033200042,12.1079597972506,17.3337531230255,-1.45585549373959,1,1,0.40625,0,0,0,0.413793103448276,0.333333333333333,0,0,-37.739035,6.14321047987125,0.553735593604317,-0.797280873412216,0.518373727705974,0.40625,0.413793103448276,0.333333333333333
"M_PL_072_02","Lathyrus nervosus","Lathyrus_nervosus","Zygomorphic",8.36448916005151,-39.5317981725048,-2.43917651097287,-25.5271384750109,1,1,0.125,0,0,0,0.133333333333333,0,0,0,-37.739035,6.14321047987125,0.553735593604317,0.268198909031919,-1.69246065602685,0.125,0.133333333333333,0
"M_PL_072_02","Senecio arechavaletae","Senecio_arechavaletae","Actinomorphic",-33.5927351895814,18.2095794647601,-25.8786235005875,-1.70625536669384,1,1,0.40625,0,0,0,0.413793103448276,0.333333333333333,0,0,-37.739035,6.14321047987125,0.553735593604317,-1.07711717438443,0.779600175848724,0.40625,0.413793103448276,0.333333333333333
"M_PL_072_02","Senecio bravensis","Senecio_bravensis","Actinomorphic",-33.5927351895814,18.2095794647601,-25.8786235005875,-1.70625536669384,1,1,0.09375,0,0,0,0.103448275862069,0,0,0,-37.739035,6.14321047987125,0.553735593604317,-1.07711717438443,0.779600175848724,0.09375,0.103448275862069,0
"M_PL_072_02","Sommerfeltia spinulosa","Sommerfeltia_spinulosa","Actinomorphic",-33.6657085048444,18.2510298688637,-25.9880670075244,-1.72163761450084,1,1,0.03125,0,0,0,0.0344827586206897,0,0,0,-37.739035,6.14321047987125,0.553735593604317,-1.07945699014215,0.781374777090378,0.03125,0.0344827586206897,0
"M_PL_072_02","Stevia satureiifolia","Stevia_satureiifolia","Actinomorphic",-33.5926452413038,18.2095146037253,-25.8783886733079,-1.70622494196847,1,1,0.0625,0,0,0,0.0689655172413793,0,0,0,-37.739035,6.14321047987125,0.553735593604317,-1.07711429028363,0.779597398976571,0.0625,0.0689655172413793,0
"M_PL_072_03","Abutilon terminale","Abutilon_terminale","Actinomorphic",8.81298946693762,-32.1864705879416,-1.16280936795589,19.0640015906452,5,4,1.18918918918919,1,4,0,1.29411764705882,0,1,0,-37.757207,6.14468933307454,0.554517020986455,0.282579619043694,-1.3779877881787,0.237837837837838,0.258823529411764,0
"M_PL_072_03","Achyrocline satureoides","Achyrocline_satureoides","Actinomorphic",-33.559688582241,18.1908282194425,-25.829147686074,-1.69929746931583,4,4,0.513513513513513,0,4,0,0.558823529411765,0,0,0,-37.757207,6.14468933307454,0.554517020986455,-1.07605756824874,0.778797385527548,0.128378378378378,0.139705882352941,0
"M_PL_072_03","Baccharis articulata","Baccharis_articulata","Actinomorphic",-33.6657544927914,18.2510586045054,-25.9881388068769,-1.72164715211688,1,1,0.297297297297297,0,0,0,0.323529411764706,0,0,0,-37.757207,6.14468933307454,0.554517020986455,-1.07945846469929,0.78137600733907,0.297297297297297,0.323529411764706,0
"M_PL_072_03","Baccharis coridifolia","Baccharis_coridifolia","Actinomorphic",-33.6657544927914,18.2510586045054,-25.9881388068769,-1.72164715211688,14,9,1.18918918918919,1,9,0,1.29411764705882,0,1,0,-37.757207,6.14468933307454,0.554517020986455,-1.07945846469929,0.78137600733907,0.084942084942085,0.0924369747899157,0
"M_PL_072_03","Blumenbachia insignis","Blumenbachia_insignis","Actinomorphic",-4.13843250101909,1.72308674363888,2.48409784946335,5.15404193122081,7,5,0.702702702702703,1,5,0,0.764705882352941,0,1,0,-37.757207,6.14468933307454,0.554517020986455,-0.132694664388652,0.073769892980951,0.1003861003861,0.109243697478992,0
"M_PL_072_03","Carduus acanthoides","Carduus_acanthoides","Actinomorphic",-32.8893341225214,17.8099482536469,-24.822917343923,-1.55789164075341,1,1,0.216216216216216,0,0,0,0.235294117647059,0,0,0,-37.757207,6.14468933307454,0.554517020986455,-1.05456332857417,0.762490908550079,0.216216216216216,0.235294117647059,0
"M_PL_072_03","Commelina erecta","Commelina_erecta","Zygomorphic",69.2397000528855,33.5212516959585,-0.733751614410087,-7.57651785780075,1,0,0,0,0,0,0,0,0,0,-37.757207,6.14468933307454,0.554517020986455,2.22010115149301,1.43513329165083,0,0,0
"M_PL_072_03","Cuphea fruticosa","Cuphea_fruticosa","Actinomorphic",9.64884736843822,-26.4368258967037,-0.721414139455641,7.91841060852989,1,1,0.027027027027027,0,0,0,0.0294117647058824,0,0,0,-37.757207,6.14468933307454,0.554517020986455,0.309380559662857,-1.13183031809372,0.027027027027027,0.0294117647058824,0
"M_PL_072_03","Discaria longispina","Discaria_longispina","Actinomorphic",9.15219105024473,-30.949007164691,-1.3316817220918,-6.01258233386912,3,3,0.459459459459459,0,3,0,0.5,0,0,0,-37.757207,6.14468933307454,0.554517020986455,0.293455775715562,-1.32500871174042,0.153153153153153,0.166666666666667,0
"M_PL_072_03","Echium plantagineum","Echium_plantagineum","Actinomorphic",-24.8579328325932,12.104951667575,17.3267578252073,-1.45399725469957,5,5,0.621621621621622,0,5,1,0.617647058823529,0.666666666666667,0,1,-37.757207,6.14468933307454,0.554517020986455,-0.797044546166781,0.518244941732162,0.124324324324324,0.123529411764706,0.133333333333333
"M_PL_072_03","Eryngium horridum","Eryngium_horridum","Actinomorphic",-24.0841326566542,12.2760065512598,-8.12528345417906,0.771317647681115,20,16,1.72972972972973,1,16,0,1.88235294117647,0,1,0,-37.757207,6.14468933307454,0.554517020986455,-0.772233423930325,0.525568252940887,0.0864864864864865,0.0941176470588235,0
"M_PL_072_03","Eryngium stenophyllum","Eryngium_stenophyllum","Actinomorphic",-24.0790597069431,12.2738299424778,-8.12231646318422,0.771770476392245,10,10,1.59459459459459,1,10,0,1.73529411764706,0,1,0,-37.757207,6.14468933307454,0.554517020986455,-0.772070764914089,0.525475066572005,0.159459459459459,0.173529411764706,0
"M_PL_072_03","Eupatorium macrocephalum","Eupatorium_macrocephalum","Actinomorphic",-33.5987643540716,18.2129806784559,-25.8875173926032,-1.70750994233002,5,4,0.297297297297297,0,4,0,0.323529411764706,0,0,0,-37.757207,6.14468933307454,0.554517020986455,-1.07731049346318,0.779745790787305,0.0594594594594594,0.0647058823529412,0
"M_PL_072_03","Eupatorium subhastatum","Eupatorium_subhastatum","Actinomorphic",-33.5987643540716,18.2129806784559,-25.8875173926032,-1.70750994233002,23,19,2.02702702702703,1,19,0,2.20588235294118,0,1.5,0,-37.757207,6.14468933307454,0.554517020986455,-1.07731049346318,0.779745790787305,0.0881316098707404,0.095907928388747,0
"M_PL_072_03","Eupatorium tenacetifolium","Eupatorium_tanacetifolium","Actinomorphic",-33.5987643540716,18.2129806784559,-25.8875173926032,-1.70750994233002,17,13,1.86486486486486,1,13,0,2.02941176470588,0,1,0,-37.757207,6.14468933307454,0.554517020986455,-1.07731049346318,0.779745790787305,0.109697933227345,0.119377162629758,0
"M_PL_072_03","Gomphrena perennis","Gomphrena_perennis","Actinomorphic",2.09972078009317,-4.55270860949554,2.58239996490492,14.1395384875499,3,2,0.216216216216216,0,2,0,0.235294117647059,0,0,0,-37.757207,6.14468933307454,0.554517020986455,0.0673254291705209,-0.19491347614147,0.072072072072072,0.0784313725490197,0
"M_PL_072_03","Habranthus andersoni","Habranthus_andersonii","Actinomorphic",70.3684695690831,34.4967559657771,-0.792633718349506,-8.61839642246494,6,6,1.08108108108108,1,6,0,1.17647058823529,0,1,0,-37.757207,6.14468933307454,0.554517020986455,2.25629400762564,1.47689720507692,0.18018018018018,0.196078431372548,0
"M_PL_072_03","Hypochaeris rosengurtii","Hypochaeris_rosengurttii","Actinomorphic",-24.8653033200042,12.1079597972506,17.3337531230255,-1.45585549373959,5,5,1.2972972972973,1,5,0,1.41176470588235,0,1,0,-37.757207,6.14468933307454,0.554517020986455,-0.797280873412216,0.518373727705974,0.25945945945946,0.28235294117647,0
"M_PL_072_03","Hysterionica pinifolia","Hysterionica_pinifolia","Actinomorphic",-33.6667200624087,18.2516036969269,-25.9895800215202,-1.72185042136362,32,29,3,2,29,0,3.26470588235294,0,2.5,0,-37.757207,6.14468933307454,0.554517020986455,-1.07948942471526,0.781399344184849,0.09375,0.102022058823529,0
"M_PL_072_03","Lathyrus crassipes","Lathyrus_crassipes","Zygomorphic",8.36448916005151,-39.5317981725048,-2.43917651097287,-25.5271384750109,1,1,0.0810810810810811,0,0,0,0.0571428571428571,0.5,0,0.5,-37.757207,6.14468933307454,0.554517020986455,0.268198909031919,-1.69246065602685,0.0810810810810811,0.0571428571428571,0.5
"M_PL_072_03","Lathyrus pubescens","Lathyrus_pubescens","Zygomorphic",8.36448916005151,-39.5317981725048,-2.43917651097287,-25.5271384750109,2,2,0.162162162162162,0,2,1,0.142857142857143,0.5,0,0.5,-37.757207,6.14468933307454,0.554517020986455,0.268198909031919,-1.69246065602685,0.081081081081081,0.0714285714285715,0.25
"M_PL_072_03","Oxalis articulata","Oxalis_articulata","Actinomorphic",9.56734861701558,-27.7819698732037,-0.983723803388578,-1.10971172051198,7,6,1.27027027027027,1,6,0,1.38235294117647,0,1,0,-37.757207,6.14468933307454,0.554517020986455,0.306767384392882,-1.18941948332682,0.181467181467181,0.197478991596639,0
"M_PL_072_03","Oxalis cordobensis","Oxalis_cordobensis","Actinomorphic",9.56734861701558,-27.7819698732037,-0.983723803388578,-1.10971172051198,5,5,1.24324324324324,1,5,0,1.35294117647059,0,1,0,-37.757207,6.14468933307454,0.554517020986455,0.306767384392882,-1.18941948332682,0.248648648648648,0.270588235294118,0
"M_PL_072_03","Oxypetalum solanoides","Oxypetalum_solanoides","Actinomorphic",-26.8385830556289,12.9639756107298,19.4762686467644,-1.97719332413787,2,2,0.621621621621622,1,2,0,0.676470588235294,0,1,0,-37.757207,6.14468933307454,0.554517020986455,-0.86055209801215,0.555022024829428,0.310810810810811,0.338235294117647,0
"M_PL_072_03","Passiflora caerulea","Passiflora_caerulea","Actinomorphic",8.56621172937721,-31.9504560035721,-1.28665061466957,-2.38575585569899,6,5,1.08108108108108,1,5,1,1.08823529411765,1,1,1,-37.757207,6.14468933307454,0.554517020986455,0.274666939772954,-1.36788338066982,0.18018018018018,0.181372549019608,0.166666666666667
